epoch,accuracy,loss,lr,roc_auc,val_accuracy,val_loss,val_roc_auc
0,0.16923077404499054,2.274399518966675,0.001,0.5042373538017273,0.187841534614563,1.7872718572616577,0.5375645160675049
1,0.1805429905653,2.1631574630737305,0.001,0.5181900262832642,0.2670764923095703,1.7747448682785034,0.619441568851471
2,0.19343891739845276,2.0714786052703857,0.001,0.5301313996315002,0.31762295961380005,1.7573163509368896,0.657367467880249
3,0.20746606588363647,1.9974355697631836,0.001,0.5481131672859192,0.33538252115249634,1.729793906211853,0.6902485489845276
4,0.22171945869922638,1.9221467971801758,0.001,0.5724847912788391,0.33196720480918884,1.6891658306121826,0.7026576995849609
5,0.2563348412513733,1.8256312608718872,0.001,0.6125702857971191,0.31420764327049255,1.6547739505767822,0.6812999248504639
6,0.2644796371459961,1.777715802192688,0.001,0.636459469795227,0.3258196711540222,1.604771375656128,0.7071082592010498
7,0.2812217175960541,1.7243752479553223,0.001,0.6595309376716614,0.3203551769256592,1.5787016153335571,0.7140812277793884
8,0.3009049892425537,1.6714307069778442,0.001,0.682228684425354,0.3196721374988556,1.5778859853744507,0.7151246070861816
9,0.3076923191547394,1.6685465574264526,0.001,0.6853321194648743,0.32445356249809265,1.581612229347229,0.7181748151779175
10,0.3052036166191101,1.638851523399353,0.001,0.6976447105407715,0.33879780769348145,1.5625872611999512,0.7239820957183838
11,0.3178732991218567,1.6176856756210327,0.001,0.7046258449554443,0.33811476826667786,1.5840078592300415,0.7172896862030029
12,0.3294117748737335,1.6118721961975098,0.001,0.7076324820518494,0.33538252115249634,1.5816859006881714,0.720057487487793
13,0.3296380043029785,1.5911952257156372,0.001,0.7144724130630493,0.3333333432674408,1.6012910604476929,0.7155047655105591
14,0.35158371925354004,1.5586515665054321,0.00080000004,0.7291266322135925,0.3401639461517334,1.5520257949829102,0.7276440262794495
15,0.3504524827003479,1.5606786012649536,0.00080000004,0.7292495965957642,0.3531420826911926,1.5304820537567139,0.7375435829162598
16,0.35542985796928406,1.5425941944122314,0.00080000004,0.7360985279083252,0.3517759442329407,1.5417832136154175,0.7364400625228882
17,0.3547511398792267,1.536184310913086,0.00080000004,0.7390165328979492,0.3579235076904297,1.5402138233184814,0.7363677620887756
18,0.3468325734138489,1.5347598791122437,0.00080000004,0.7381830215454102,0.3586065471172333,1.545493483543396,0.7393132448196411
19,0.3694570064544678,1.5102345943450928,0.00064000004,0.7494099736213684,0.3476775884628296,1.6209399700164795,0.7213869094848633
20,0.3794117569923401,1.5010085105895996,0.00064000004,0.7550567388534546,0.35997268557548523,1.540323257446289,0.7426421046257019
21,0.3764705955982208,1.4913195371627808,0.00064000004,0.7555769681930542,0.37978142499923706,1.53542160987854,0.7452201843261719
22,0.3751131296157837,1.493386149406433,0.00051200006,0.756797194480896,0.35587432980537415,1.5593454837799072,0.7383593320846558
23,0.381674200296402,1.4866710901260376,0.00051200006,0.7585968971252441,0.37704917788505554,1.517732858657837,0.7516047358512878
24,0.3909502327442169,1.4657186269760132,0.00051200006,0.7658283710479736,0.3613387942314148,1.530755877494812,0.744189441204071
25,0.3875565528869629,1.4685077667236328,0.00051200006,0.7653411030769348,0.35519126057624817,1.559578776359558,0.7369144558906555
26,0.37805429100990295,1.4706519842147827,0.00051200006,0.7650200724601746,0.3674863278865814,1.5231051445007324,0.7500675916671753
27,0.39411765336990356,1.4638408422470093,0.00040960003,0.7684414386749268,0.36338797211647034,1.5233275890350342,0.7499999403953552
28,0.39276018738746643,1.4623442888259888,0.00040960003,0.7680902481079102,0.3722677528858185,1.516646146774292,0.7510205507278442
29,0.40452489256858826,1.4476548433303833,0.00040960003,0.7748647928237915,0.3722677528858185,1.5105541944503784,0.7536962032318115
30,0.40045249462127686,1.4421639442443848,0.00040960003,0.7759820818901062,0.3715847134590149,1.512723684310913,0.7542484998703003
31,0.40271493792533875,1.4365140199661255,0.00040960003,0.7783578634262085,0.37636610865592957,1.5391672849655151,0.7487244009971619
32,0.40248867869377136,1.4433586597442627,0.00040960003,0.7773374319076538,0.38319671154022217,1.5130088329315186,0.7556034922599792
33,0.3997737467288971,1.4340429306030273,0.00032768003,0.7783641219139099,0.3852458894252777,1.5251637697219849,0.7482357025146484
34,0.405429869890213,1.4308440685272217,0.00032768003,0.7807623147964478,0.3818306028842926,1.507447600364685,0.7546942830085754
35,0.42692306637763977,1.4140803813934326,0.00032768003,0.786055862903595,0.38661202788352966,1.496532678604126,0.7580038905143738
36,0.4101809859275818,1.4189972877502441,0.00032768003,0.7841868996620178,0.38729506731033325,1.5283516645431519,0.7523690462112427
37,0.4201357364654541,1.3990305662155151,0.00032768003,0.7898619174957275,0.3982240557670593,1.4792053699493408,0.7642842531204224
38,0.41493213176727295,1.4121158123016357,0.00032768003,0.7870334386825562,0.39344263076782227,1.4898761510849,0.7634763121604919
39,0.4160633385181427,1.419118046760559,0.00032768003,0.7848821878433228,0.3818306028842926,1.562516450881958,0.7444342970848083
40,0.4199095070362091,1.4016027450561523,0.00032768003,0.7909064888954163,0.39480873942375183,1.5015945434570312,0.7587109804153442
41,0.4217194616794586,1.3952300548553467,0.00026214402,0.7923165559768677,0.3954918086528778,1.5242948532104492,0.7558119297027588
42,0.4382352828979492,1.3834768533706665,0.00026214402,0.7963839769363403,0.3982240557670593,1.4952033758163452,0.7635571360588074
43,0.43325790762901306,1.3870514631271362,0.00026214402,0.7960690259933472,0.3982240557670593,1.4989265203475952,0.7639304399490356
44,0.4404977262020111,1.3719369173049927,0.00020971522,0.8010560274124146,0.4023224115371704,1.5316458940505981,0.7565690279006958
45,0.4432126581668854,1.3827025890350342,0.00020971522,0.7968389987945557,0.40505465865135193,1.4749035835266113,0.7707837820053101
46,0.4237556457519531,1.3840720653533936,0.00020971522,0.7963989973068237,0.3968579173088074,1.4975022077560425,0.7642179727554321
47,0.43529412150382996,1.365908145904541,0.00020971522,0.8016966581344604,0.3995901644229889,1.5276299715042114,0.7575360536575317
48,0.4490950107574463,1.3711340427398682,0.00020971522,0.8020656108856201,0.40710383653640747,1.4986567497253418,0.7644264698028564
49,0.4423076808452606,1.3563238382339478,0.00016777217,0.8053648471832275,0.39754098653793335,1.4902218580245972,0.7673015594482422
50,0.442760169506073,1.3524116277694702,0.00016777217,0.8079379796981812,0.40846994519233704,1.49951171875,0.7654657363891602
51,0.44977375864982605,1.3564852476119995,0.00016777217,0.8059568405151367,0.40710383653640747,1.5188871622085571,0.7624045610427856
52,0.4470588266849518,1.343903660774231,0.00013421774,0.8092188835144043,0.4105191230773926,1.489103078842163,0.7696110010147095
53,0.44932126998901367,1.3389620780944824,0.00013421774,0.8098899722099304,0.40437158942222595,1.4726394414901733,0.774795413017273
54,0.45407238602638245,1.3563570976257324,0.00013421774,0.8056057691574097,0.39071038365364075,1.5626819133758545,0.7540550827980042
55,0.4511312246322632,1.328237533569336,0.00013421774,0.8131025433540344,0.40846994519233704,1.495067834854126,0.7689975500106812
56,0.4755656123161316,1.3244025707244873,0.00013421774,0.8159877061843872,0.40505465865135193,1.4971513748168945,0.7691526412963867
57,0.4635746479034424,1.3290811777114868,0.000107374195,0.8149616718292236,0.40505465865135193,1.4735685586929321,0.7737998366355896
58,0.4615384638309479,1.3254287242889404,0.000107374195,0.815326988697052,0.41188523173332214,1.5126030445098877,0.7667490243911743
59,0.44796380400657654,1.338075876235962,0.000107374195,0.8127884864807129,0.41461747884750366,1.4883376359939575,0.7732958793640137
60,0.4565610885620117,1.3226548433303833,8.589936e-05,0.8158714771270752,0.4173497259616852,1.4671272039413452,0.7784324288368225
61,0.4730769097805023,1.3072105646133423,8.589936e-05,0.8206053972244263,0.4166666567325592,1.4910471439361572,0.7740787267684937
62,0.46176469326019287,1.316479206085205,8.589936e-05,0.8185800313949585,0.41530054807662964,1.502060055732727,0.7719783782958984
63,0.4653846025466919,1.3042901754379272,8.589936e-05,0.8212378621101379,0.40437158942222595,1.5501947402954102,0.7618879079818726
64,0.46809953451156616,1.3060734272003174,6.8719484e-05,0.8213290572166443,0.41871583461761475,1.488788366317749,0.7756446599960327
65,0.4658370912075043,1.3073707818984985,6.8719484e-05,0.8211015462875366,0.4057376980781555,1.5488741397857666,0.7643582820892334
66,0.4656108617782593,1.3027527332305908,6.8719484e-05,0.8238344788551331,0.43237704038619995,1.4656462669372559,0.7807875275611877
67,0.47443437576293945,1.307093620300293,6.8719484e-05,0.8215271234512329,0.4200819730758667,1.4974528551101685,0.7750895023345947
68,0.47262442111968994,1.295691728591919,6.8719484e-05,0.8250514268875122,0.4207650125026703,1.494473934173584,0.775959849357605
69,0.48687782883644104,1.2908284664154053,6.8719484e-05,0.8262842893600464,0.4105191230773926,1.5327402353286743,0.7679352760314941
70,0.4809954762458801,1.2829703092575073,5.4975586e-05,0.8273584246635437,0.4330601096153259,1.4568852186203003,0.7836737632751465
71,0.4794117510318756,1.2850337028503418,5.4975586e-05,0.8277613520622253,0.403005450963974,1.557509422302246,0.7654303908348083
72,0.4814479649066925,1.2781392335891724,5.4975586e-05,0.8305525779724121,0.4234972596168518,1.4809364080429077,0.7804102897644043
73,0.4880090355873108,1.2709928750991821,5.4975586e-05,0.8320703506469727,0.4207650125026703,1.506147027015686,0.775568962097168
74,0.4809954762458801,1.2810556888580322,4.3980468e-05,0.8285017013549805,0.4310109317302704,1.4694595336914062,0.7822905778884888
75,0.4733031690120697,1.2722489833831787,4.3980468e-05,0.8310715556144714,0.4344262182712555,1.4668941497802734,0.7819658517837524
76,0.4855203628540039,1.268383502960205,4.3980468e-05,0.8322733640670776,0.4207650125026703,1.4919054508209229,0.7789100408554077
77,0.4900452494621277,1.2682029008865356,3.5184374e-05,0.8325861096382141,0.41803279519081116,1.514359951019287,0.7747825384140015
78,0.5074660778045654,1.2423821687698364,3.5184374e-05,0.8408282995223999,0.4310109317302704,1.471468210220337,0.7831578254699707
79,0.4943438768386841,1.2525665760040283,3.5184374e-05,0.8369219899177551,0.40710383653640747,1.5404132604599,0.7703523635864258
80,0.4839366376399994,1.264546275138855,3e-05,0.8338173031806946,0.4275956153869629,1.482718586921692,0.7817313075065613
81,0.49728506803512573,1.2476575374603271,3e-05,0.838598370552063,0.4234972596168518,1.4897022247314453,0.7806576490402222
82,0.4943438768386841,1.243237853050232,3e-05,0.840424120426178,0.41530054807662964,1.518652081489563,0.775016188621521
83,0.49909502267837524,1.2427072525024414,3e-05,0.8407464027404785,0.4193989038467407,1.5000920295715332,0.7791069746017456
84,0.49886876344680786,1.2490663528442383,3e-05,0.8387327194213867,0.4166666567325592,1.546450138092041,0.770307183265686
85,0.4882352948188782,1.2448807954788208,3e-05,0.8388878703117371,0.40778687596321106,1.5467967987060547,0.7707302570343018
86,0.49095022678375244,1.2382268905639648,3e-05,0.8404104709625244,0.42213115096092224,1.5067030191421509,0.7781611680984497
87,0.5099547505378723,1.235187292098999,3e-05,0.8433061242103577,0.4303278625011444,1.4887298345565796,0.7819556593894958
88,0.5135746598243713,1.223747968673706,3e-05,0.845624566078186,0.4193989038467407,1.5045713186264038,0.7789242267608643
89,0.5020362138748169,1.2360857725143433,3e-05,0.842526376247406,0.4296448230743408,1.4897449016571045,0.7819567918777466
90,0.5038461685180664,1.224212408065796,3e-05,0.8450647592544556,0.4200819730758667,1.5019147396087646,0.7797774076461792
